algorithm,instance_id,seed,threshold_rpd_percent,target_makespan,hit,first_passage_seconds,first_passage_budget_fraction
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,0.0,1884.0,True,125.45106700700126,0.9956433889444544
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,1.0,1902.84,True,123.34353616597946,0.9789169536982497
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,2.0,1921.68,True,85.21182699099882,0.6762843411984033
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,5.0,1978.2,True,21.058323879988166,0.16712955460308068
ALNS,CB1_CAUR_S_CF2_RI2_TI2_R12_C02,746103,10.0,2072.4,True,6.887958639999852,0.05466633841269723
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,0.0,1655.0,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,1.0,1671.55,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,2.0,1688.1000000000001,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,5.0,1737.75,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746101,10.0,1820.5000000000002,True,23.326230217993725,0.19119860834421087
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,0.0,1655.0,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,1.0,1671.55,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,2.0,1688.1000000000001,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,5.0,1737.75,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746102,10.0,1820.5000000000002,True,22.334241949021816,0.18306755695919522
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,0.0,1655.0,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,1.0,1671.55,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,2.0,1688.1000000000001,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,5.0,1737.75,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12,746103,10.0,1820.5000000000002,True,82.35907017902355,0.6750743457297012
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,0.0,1729.0,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,1.0,1746.29,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,2.0,1763.58,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,5.0,1815.45,True,114.0430276679981,0.9051033941904612
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746101,10.0,1901.9,True,12.447232481004903,0.09878755937305479
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,0.0,1729.0,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,1.0,1746.29,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,2.0,1763.58,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,5.0,1815.45,True,22.134474620979745,0.17567043349983924
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746102,10.0,1901.9,True,0.05784238499472849,0.00045906654757721024
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,0.0,1729.0,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,1.0,1746.29,False,,
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,2.0,1763.58,True,112.70109108599718,0.8944531038571204
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,5.0,1815.45,True,59.524484902998665,0.47241654684919576
ALNS,CB1_CAUR_S_CF3_RI2_TI2_R12_C02,746103,10.0,1901.9,True,12.501529022993054,0.09921848430946868
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,0.0,3453.0,True,289.7566000139923,0.8727608434156394
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,1.0,3487.53,True,284.9227056429954,0.858200920611432
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,2.0,3522.06,True,249.81964618500206,0.7524688138102471
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,5.0,3625.65,True,185.43245600600494,0.5585314939939908
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746101,10.0,3798.3,True,164.5018992300029,0.49548764828314124
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,0.0,3453.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,1.0,3487.53,True,202.83826368598966,0.6109586255602099
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,2.0,3522.06,True,183.42935425799806,0.5524980549939701
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,5.0,3625.65,True,132.10417161599617,0.3979041313734824
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746102,10.0,3798.3,True,116.44671693400596,0.3507431232951987
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,0.0,3453.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,1.0,3487.53,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,2.0,3522.06,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,5.0,3625.65,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12,746103,10.0,3798.3,True,127.18944469399867,0.3831007370301165
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,0.0,3710.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,1.0,3747.1,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,2.0,3784.2000000000003,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,5.0,3895.5,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746101,10.0,4081.0000000000005,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,0.0,3710.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,1.0,3747.1,True,291.99084892802057,0.848810607348897
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,2.0,3784.2000000000003,True,238.01844111501123,0.6919140730087535
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,5.0,3895.5,True,208.97501298002317,0.6074855028489046
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746102,10.0,4081.0000000000005,True,158.73098644902348,0.46142728618902173
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,0.0,3710.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,1.0,3747.1,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,2.0,3784.2000000000003,False,,
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,5.0,3895.5,True,256.9884296889941,0.7470593886307967
LG_HGA_2O,CB1_CAUR_L_CF1_RI2_TI2_R12_C02,746103,10.0,4081.0000000000005,True,172.68744208299904,0.501998378148253
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,0.0,4166.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,1.0,4207.66,True,299.27522516599856,0.795944747781911
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,2.0,4249.32,True,192.73290860201814,0.5125875228777078
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,5.0,4374.3,True,134.8992426400073,0.3587745814893811
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746101,10.0,4582.6,True,66.25557095900876,0.17621162489098074
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,0.0,4166.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,1.0,4207.66,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,2.0,4249.32,True,360.747995963,0.9594361594760639
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,5.0,4374.3,True,206.91094016900752,0.5502950536409774
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746102,10.0,4582.6,True,116.17950665700482,0.30898804961969367
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,0.0,4166.0,True,347.036429425003,0.922969227194157
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,1.0,4207.66,True,252.96729837500607,0.6727853680186332
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,2.0,4249.32,True,227.05265716300346,0.6038634499016049
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,5.0,4374.3,True,182.35791906999657,0.484994465611693
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12,746103,10.0,4582.6,True,91.11064697799156,0.24231555047338182
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,0.0,3957.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,1.0,3996.57,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,2.0,4036.14,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,5.0,4154.85,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746101,10.0,4352.700000000001,True,315.3142250800156,0.8126655285567412
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,0.0,3957.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,1.0,3996.57,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,2.0,4036.14,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,5.0,4154.85,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746102,10.0,4352.700000000001,True,221.46103455600678,0.5707758622577495
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,0.0,3957.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,1.0,3996.57,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,2.0,4036.14,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,5.0,4154.85,False,,
LG_HGA_2O,CB1_CAUR_L_CF2_RI2_TI2_R12_C02,746103,10.0,4352.700000000001,True,360.42014719499275,0.9289179051417339
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,0.0,4145.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,1.0,4186.45,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,2.0,4227.9,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,5.0,4352.25,True,341.43722708598943,0.9328885985955996
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746101,10.0,4559.5,True,123.95221261997358,0.3386672475955562
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,0.0,4145.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,1.0,4186.45,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,2.0,4227.9,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,5.0,4352.25,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746102,10.0,4559.5,True,226.20011112099746,0.6180330904945286
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,0.0,4145.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,1.0,4186.45,True,354.39325348098646,0.9682875778169029
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,2.0,4227.9,True,261.664366899,0.7149299642049181
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,5.0,4352.25,True,199.8325587119907,0.5459905975737451
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12,746103,10.0,4559.5,True,101.73887262199423,0.2779750618087274
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,0.0,3180.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,1.0,3211.8,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,2.0,3243.6,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,5.0,3339.0,True,331.70299049597816,0.9265446661898831
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746101,10.0,3498.0000000000005,True,58.30552744798479,0.16286460181001336
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,0.0,3180.0,True,290.40162975000567,0.8111777367318594
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,1.0,3211.8,True,237.2258226830163,0.6626419628017215
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,2.0,3243.6,True,201.2975586919929,0.5622836834971868
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,5.0,3339.0,True,122.5317980510008,0.3422675923212313
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746102,10.0,3498.0000000000005,True,101.75066046099528,0.28421972195808737
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,0.0,3180.0,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,1.0,3211.8,False,,
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,2.0,3243.6,True,276.62148890300887,0.7726857231927622
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,5.0,3339.0,True,110.98462882099557,0.31001292966758537
LG_HGA_2O,CB1_CAUR_L_CF3_RI2_TI2_R12_C02,746103,10.0,3498.0000000000005,True,86.31485079001868,0.24110293516764994
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,0.0,2743.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,1.0,2770.43,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,2.0,2797.86,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,5.0,2880.15,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746101,10.0,3017.3,True,7.783417066006223,0.0341377941491501
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,0.0,2743.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,1.0,2770.43,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,2.0,2797.86,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,5.0,2880.15,True,80.92632237498765,0.3549400104166125
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746102,10.0,3017.3,True,5.33880191197386,0.023415797859534473
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,0.0,2743.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,1.0,2770.43,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,2.0,2797.86,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,5.0,2880.15,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12,746103,10.0,3017.3,True,22.616439083009027,0.09919490825881153
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,0.0,2772.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,1.0,2799.72,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,2.0,2827.44,True,43.58291787200142,0.18625178577778384
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,5.0,2910.6,True,31.25783347300603,0.1335804849273762
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746101,10.0,3049.2000000000003,True,6.747457632009173,0.028835289025680225
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,0.0,2772.0,True,89.29462658299599,0.3816009683034017
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,1.0,2799.72,True,72.09746923099738,0.30810884286751017
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,2.0,2827.44,True,41.74086554997484,0.17837976730758479
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,5.0,2910.6,True,14.60048575597466,0.06239523827339598
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746102,10.0,3049.2000000000003,True,8.993091810989426,0.038432016286279604
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,0.0,2772.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,1.0,2799.72,True,158.58333372700145,0.677706554388895
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,2.0,2827.44,True,124.18777059900458,0.5307169683718145
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,5.0,2910.6,True,18.847639276995324,0.08054546699570651
LG_HGA_2O,CB1_CAUR_M_CF1_RI2_TI2_R12_C02,746103,10.0,3049.2000000000003,True,9.68184907201794,0.04137542338469205
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,0.0,2782.0,True,238.2248720700154,0.9763314429098993
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,1.0,2809.82,True,139.11385488000815,0.5701387495082301
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,2.0,2837.64,True,130.78553272699355,0.5360062816680063
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,5.0,2921.1,True,95.03472183502163,0.3894865648976296
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746101,10.0,3060.2000000000003,True,16.250721492018783,0.06660131759024092
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,0.0,2782.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,1.0,2809.82,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,2.0,2837.64,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,5.0,2921.1,True,181.38195823098067,0.743368681274511
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746102,10.0,3060.2000000000003,True,27.358227293996606,0.11212388235244511
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,0.0,2782.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,1.0,2809.82,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,2.0,2837.64,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,5.0,2921.1,True,170.59203331102617,0.6991476775042056
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12,746103,10.0,3060.2000000000003,True,18.634767389012268,0.07637199749595192
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,0.0,3658.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,1.0,3694.58,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,2.0,3731.16,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,5.0,3840.9,True,23.85479516000487,0.09391651637797192
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746101,10.0,4023.8,True,3.889229457010515,0.01531192699610439
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,0.0,3658.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,1.0,3694.58,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,2.0,3731.16,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,5.0,3840.9,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746102,10.0,4023.8,True,4.549840368999867,0.01791275735826719
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,0.0,3658.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,1.0,3694.58,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,2.0,3731.16,False,,
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,5.0,3840.9,True,17.09333188398159,0.06729658222039997
LG_HGA_2O,CB1_CAUR_M_CF2_RI2_TI2_R12_C02,746103,10.0,4023.8,True,2.8263158869813196,0.011127227901501259
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,0.0,2639.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,1.0,2665.39,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,2.0,2691.78,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,5.0,2770.9500000000003,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746101,10.0,2902.9,True,83.69991967399255,0.35466067658471423
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,0.0,2639.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,1.0,2665.39,True,123.29130463898764,0.5224207823685917
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,2.0,2691.78,True,69.46859908499755,0.29435847069914217
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,5.0,2770.9500000000003,True,28.395349038008135,0.12031927558478023
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746102,10.0,2902.9,True,15.453992188005941,0.06548301774578788
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,0.0,2639.0,True,63.82282470999053,0.27043569792368866
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,1.0,2665.39,True,60.49440886999946,0.25633224097457397
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,2.0,2691.78,True,52.905974669003626,0.22417785876696453
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,5.0,2770.9500000000003,True,45.84807230299339,0.194271492809294
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12,746103,10.0,2902.9,True,22.52621718199225,0.09545007280505191
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,0.0,2922.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,1.0,2951.22,True,91.78133508798783,0.39560920296546476
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,2.0,2980.44,True,32.48425267499988,0.14001833049568913
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,5.0,3068.1,True,21.239960098988377,0.09155155215081197
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746101,10.0,3214.2000000000003,True,12.18575270200381,0.05252479612932677
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,0.0,2922.0,True,218.33296719001373,0.9410903758190247
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,1.0,2951.22,True,195.6237166550127,0.8432056752371236
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,2.0,2980.44,True,195.6237166550127,0.8432056752371236
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,5.0,3068.1,True,33.199175125017064,0.14309989278024596
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746102,10.0,3214.2000000000003,True,13.41624342900468,0.05782863546984776
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,0.0,2922.0,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,1.0,2951.22,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,2.0,2980.44,False,,
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,5.0,3068.1,True,21.50366410499555,0.09268820734911876
LG_HGA_2O,CB1_CAUR_M_CF3_RI2_TI2_R12_C02,746103,10.0,3214.2000000000003,True,16.080024102993775,0.06931044871980076
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,0.0,1645.0,False,,
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,1.0,1661.45,False,,
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,2.0,1677.9,False,,
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,5.0,1727.25,True,26.072265853988938,0.21370709716384376
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746101,10.0,1809.5000000000002,True,8.497236251976574,0.06964947747521782
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,0.0,1645.0,False,,
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,1.0,1661.45,True,74.4002312280063,0.6098379608852976
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,2.0,1677.9,True,23.778469896002207,0.19490549095083776
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,5.0,1727.25,True,9.755347395985154,0.07996186390151766
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746102,10.0,1809.5000000000002,True,1.614190880995011,0.013231072795041073
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,0.0,1645.0,False,,
LG_HGA_2O,CB1_CAUR_S_CF1_RI2_TI2_R12,746103,1.0,1661.45,True,6.14862421300495,0.0503985591229914
